method,iteration,elapsed_s,objective,gap_to_exact,trace,grad_norm,step,upper_bound,rel_gap,rmp_obj,min_reduced_cost,columns
dwp,55,38.85339045524597,178248.55590399622,1592.3821724712325,best_certified_dual,,,,,180260.67604233272,-1727.2182900203163,258
dwp,56,39.98974800109863,178248.55590399622,1592.3821724712325,best_certified_dual,,,,,180220.82775975668,-1054.5438905731862,261
dwp,57,41.14271879196167,178248.55590399622,1592.3821724712325,best_certified_dual,,,,,180188.7571018802,-1434.6479752436467,264
dwp,58,42.32191562652588,178248.55590399622,1592.3821724712325,best_certified_dual,,,,,180143.21017866602,-1255.351752651979,267
dwp,59,43.50997257232666,178745.7457906404,1095.19228582707,best_certified_dual,,,,,180118.21241242051,-958.4172405619443,270
dwp,60,44.71630668640137,178882.83616672773,958.101909739722,best_certified_dual,,,,,180097.35161013246,-734.8945313033682,273
dwp,61,45.93966555595398,178882.83616672773,958.101909739722,best_certified_dual,,,,,180071.86413760393,-1073.6903378602476,276
dwp,62,47.187742710113525,179162.85883042187,678.079246045585,best_certified_dual,,,,,180069.57475891284,-547.7485498767431,279
dwp,63,48.49764370918274,179162.85883042187,678.079246045585,best_certified_dual,,,,,180062.875097167,-741.942489520508,282
dwp,64,49.71060562133789,179162.85883042187,678.079246045585,best_certified_dual,,,,,180047.47799065144,-801.5374409341637,285
dwp,65,50.98677730560303,179260.4813370559,580.4567394115438,best_certified_dual,,,,,180036.25367364686,-493.7913869515421,288
dwp,66,52.25868201255798,179357.82874556904,483.10933089841274,best_certified_dual,,,,,180032.51043484127,-500.69859975882184,291
dwp,67,53.56610703468323,179357.82874556904,483.10933089841274,best_certified_dual,,,,,180025.05060812237,-591.5221102165353,294
dwp,68,54.909650564193726,179357.82874556904,483.10933089841274,best_certified_dual,,,,,180009.18939655862,-635.2205994402254,297
dwp,69,56.23645758628845,179357.82874556904,483.10933089841274,best_certified_dual,,,,,180001.84759597792,-394.4811808578577,300
dwp,70,57.58249473571777,179366.67918271385,474.25889375360566,best_certified_dual,,,,,179983.74382806016,-409.0181346832387,303
dwp,71,58.89216923713684,179490.9468323272,349.99124414025573,best_certified_dual,,,,,179973.47324430165,-300.99288124898294,306
dwp,72,60.27916669845581,179490.9468323272,349.99124414025573,best_certified_dual,,,,,179958.2020440394,-277.87624698681464,309
dwp,73,61.63049602508545,179490.9468323272,349.99124414025573,best_certified_dual,,,,,179949.63938066905,-396.74074006678484,312
dwp,74,63.0299129486084,179490.9468323272,349.99124414025573,best_certified_dual,,,,,179938.3341668402,-273.1846008212714,315
dwp,75,64.4397919178009,179551.83858642116,289.09949004629743,best_certified_dual,,,,,179936.6622164976,-238.50421839503247,318
dwp,76,65.88791394233704,179551.83858642116,289.09949004629743,best_certified_dual,,,,,179926.2503485887,-243.9762369615803,321
dwp,77,67.3289098739624,179551.83858642116,289.09949004629743,best_certified_dual,,,,,179912.0523804364,-335.1343750521071,324
dwp,78,68.81069755554199,179564.42391146184,276.51416500561754,best_certified_dual,,,,,179910.76663303695,-186.64646595657518,327
dwp,79,70.27599906921387,179564.42391146184,276.51416500561754,best_certified_dual,,,,,179902.1296713272,-185.541854553966,330
dwp,80,71.76763987541199,179564.42391146184,276.51416500561754,best_certified_dual,,,,,179901.49115203455,-277.83563203381937,333
dwp,81,73.24712657928467,179597.2696664138,243.66841005365131,best_certified_dual,,,,,179898.40336612152,-163.2982604048184,336
dwp,82,74.71690058708191,179597.2696664138,243.66841005365131,best_certified_dual,,,,,179897.00963507206,-274.83908734975887,339
dwp,83,76.2433831691742,179641.0725156022,199.86556086526252,best_certified_dual,,,,,179895.1988753713,-156.49146846657902,342
dwp,84,77.75656986236572,179673.3202941913,167.61778227615287,best_certified_dual,,,,,179890.49265906675,-111.267612638733,345
dwp,85,79.29128408432007,179692.2035751783,148.73450128914556,best_certified_dual,,,,,179879.07885193193,-130.7382919180567,348
dwp,86,80.85461521148682,179699.66683990535,141.27123656211188,best_certified_dual,,,,,179878.6711162411,-124.69135947232485,351
dwp,87,82.50047326087952,179740.0583727882,100.87970367926755,best_certified_dual,,,,,179875.83990403134,-93.13753791651777,354
dwp,88,84.04936051368713,179740.0583727882,100.87970367926755,best_certified_dual,,,,,179874.06591155843,-123.66707673886185,357
dwp,89,85.67528367042542,179740.0583727882,100.87970367926755,best_certified_dual,,,,,179866.8189248808,-121.53237851427707,360
dwp,90,87.26113080978394,179740.0583727882,100.87970367926755,best_certified_dual,,,,,179864.1793027889,-151.12398621225088,363
dwp,91,88.86384844779968,179740.0583727882,100.87970367926755,best_certified_dual,,,,,179862.08293859937,-138.41306051381775,366
dwp,92,90.46562910079956,179740.0583727882,100.87970367926755,best_certified_dual,,,,,179859.4721938467,-125.38664238321894,369
dwp,93,92.089200258255,179740.0583727882,100.87970367926755,best_certified_dual,,,,,179856.6140280642,-115.65715295099676,372
dwp,94,93.76111054420471,179740.0583727882,100.87970367926755,best_certified_dual,,,,,179856.15269217,-94.22995235204803,375
dwp,95,95.39363718032837,179740.0583727882,100.87970367926755,best_certified_dual,,,,,179855.06066767575,-163.6957773350938,378
dwp,96,97.04959082603455,179757.5243268143,83.41374965314753,best_certified_dual,,,,,179854.18189014794,-73.22601372133329,381
dwp,97,98.77629733085632,179757.5243268143,83.41374965314753,best_certified_dual,,,,,179853.1214103981,-81.73299964248667,384
dwp,98,100.45523118972778,179806.50336874955,34.434707717911806,best_certified_dual,,,,,179852.9934229673,-42.57662715803258,386
dwp,99,102.1478226184845,179806.50336874955,34.434707717911806,best_certified_dual,,,,,179852.48065065936,-44.126239430688884,388
dwp,100,103.83134722709656,179813.0854336553,27.852642812154954,best_certified_dual,,,,,179852.12606131687,-35.16082056936057,390
dwp,101,105.53310179710388,179813.0854336553,27.852642812154954,best_certified_dual,,,,,179850.55134396005,-58.433794785016175,393
dwp,102,107.28214120864868,179813.0854336553,27.852642812154954,best_certified_dual,,,,,179848.59926968935,-48.797315358113224,396
dwp,103,108.99493360519409,179813.0854336553,27.852642812154954,best_certified_dual,,,,,179847.74812667165,-58.23739153522047,398
dwp,104,110.76629638671875,179813.0854336553,27.852642812154954,best_certified_dual,,,,,179847.14679466296,-35.80739819718178,400
dwp,105,112.5128390789032,179824.29949698897,16.638579478487372,best_certified_dual,,,,,179846.9551923627,-19.98662433542131,402
dwp,106,114.24877142906189,179824.29949698897,16.638579478487372,best_certified_dual,,,,,179845.70876684054,-75.13574832617292,403
dwp,107,116.03780126571655,179824.29949698897,16.638579478487372,best_certified_dual,,,,,179845.7087668406,-75.13574832616928,404
dwp,108,117.78340435028076,179824.29949698897,16.638579478487372,best_certified_dual,,,,,179844.15107893958,-37.85378931176797,406
dwp,109,119.67560029029846,179824.29949698897,16.638579478487372,best_certified_dual,,,,,179843.74306777367,-44.89736842105981,407
dwp,110,121.50628519058228,179824.29949698897,16.638579478487372,best_certified_dual,,,,,179843.74306777364,-44.89736842104844,408
dwp,111,123.32614779472351,179824.29949698897,16.638579478487372,best_certified_dual,,,,,179843.6741621386,-31.772950819695097,409
dwp,112,125.1600444316864,179824.29949698897,16.638579478487372,best_certified_dual,,,,,179843.67416213852,-31.772950819686912,410
dwp,113,126.97710251808167,179824.30797461263,16.630101854825625,best_certified_dual,,,,,179843.56495080312,-19.256976190481737,411
dwp,114,128.76962614059448,179825.9473475725,14.990728894947097,best_certified_dual,,,,,179843.4973475725,-17.549999999994156,412
dwp,115,130.55390453338623,179834.5620549087,6.376021558768116,best_certified_dual,,,,,179843.33705490868,-8.775000000007822,413
dwp,116,132.43800711631775,179834.5620549087,6.376021558768116,best_certified_dual,,,,,179842.40223303187,-47.65416666668966,414
dwp,117,134.263201713562,179834.5620549087,6.376021558768116,best_certified_dual,,,,,179841.84009457857,-20.93464216095981,415
dwp,118,136.0834732055664,179834.5620549087,6.376021558768116,best_certified_dual,,,,,179841.03184260096,-17.343346560837972,416
dwp,119,137.9096999168396,179834.5620549087,6.376021558768116,best_certified_dual,,,,,179841.03184260096,-17.343346560837062,417
dwp,120,139.7417290210724,179834.5620549087,6.376021558768116,best_certified_dual,,,,,179841.02006199153,-13.57513421086901,418
dwp,121,141.5761170387268,179840.93804621298,3.0254479497671127e-05,best_certified_dual,,,,,179840.93804621298,-7.275957614183426e-12,418
