build_time,delta,end_to_end_time,experiment,ftr_component,gen_uplift,method,milp_obj,n_constraints,n_nonzeros,n_variables,parameter_family,pricing_obj,pricing_time,primal_violation,response_time,seed,status,total_uplift,objective_change_pct,uplift_change_pct,study,schedule_change_ratio
0.4762194156646728,0.01,4.83469052165492,coefficient_perturbation,6.52464278858847,2696.8604338559094,dwp_incremental,182314.22861191008,,,,joint,179610.8435352655,4.776220321655273,,0.0584701999996468,8,optimal,2703.385076644498,-0.1279433445180789,-1.2209614870620673,joint,
0.3006225000008271,0.01,1.168683100000635,coefficient_perturbation,72.68040494958466,2756.294028122362,chp,183329.22522486327,64725.0,466042.0,19335.0,joint,180500.25081668765,1.096311200000855,0.0,0.07237189999978,9,optimal,2828.9744330719464,0.36660883647287473,3.367950385885058,joint,
0.4249541759490967,0.01,4.6785240868375695,coefficient_perturbation,72.68040484292575,2756.294027924028,dwp_incremental,183329.22522486327,,,,joint,180500.25079209692,4.6219565868377686,,0.0565674999998009,9,optimal,2828.9744327669537,0.3666088227992758,3.3679503747409245,joint,
0.2572622999996383,0.01,1.085519000000204,coefficient_perturbation,0.0007225047592775,2611.050424871518,chp,183492.5492991565,64725.0,466042.0,19335.0,joint,180881.4983499797,1.0086926000003589,0.0,0.0768263999998453,10,optimal,2611.051147376277,0.5786003537736092,-4.5947526772380645,joint,
0.4214744567871094,0.01,4.296742937978706,coefficient_perturbation,-2.33977138391689e-13,2611.051146267665,dwp_incremental,183492.5492991565,,,,joint,180881.4981528888,4.238476037979126,,0.0582668999995803,10,optimal,2611.0511462676645,0.578600244181817,-4.594752717745683,joint,
0.2570854000005056,0.03,1.0884024999995745,coefficient_perturbation,385.58041630636166,3910.9943997493847,chp,185990.4030840845,64725.0,466042.0,19335.0,joint,181693.82833733383,1.0175767999990055,0.0,0.0708257000005687,1,optimal,4296.574816055746,1.0302939426634714,56.99262857353597,joint,
0.4513804912567138,0.03,4.3095992907074105,coefficient_perturbation,385.58041627649936,3910.994395024456,dwp_incremental,185990.4030840845,,,,joint,181693.82827278448,4.2533814907073975,,0.056217800000013,1,optimal,4296.574811300955,1.0302939067710004,56.99262839980057,joint,
0.2342442999997729,0.03,1.1634404999986143,coefficient_perturbation,4.377871028712084e-09,3271.959942834777,chp,183250.24356810085,64725.0,466042.0,19335.0,joint,179978.28362541113,1.0882739999997284,0.0,0.0751664999988861,2,optimal,3271.959942839155,0.07637058652425253,19.554206316646333,joint,
0.5126497745513916,0.03,4.343430393088056,coefficient_perturbation,-6.255598871351886e-13,3271.959942730026,dwp_incremental,183250.24356810085,,,,joint,179978.28362537085,4.2806479930877686,,0.0627824000002874,2,optimal,3271.959942730025,0.07637058650185513,19.554206312658835,joint,
0.244290099999489,0.03,1.1283031000002666,coefficient_perturbation,46.15444559907345,2725.481968861241,chp,181020.1424351088,64725.0,466042.0,19335.0,joint,178248.50615010213,1.0333675000001676,0.0,0.0949356000000989,3,optimal,2771.6364144603144,-0.885466853883502,1.2728754379520133,joint,
0.5053493976593018,0.03,4.194751720006025,coefficient_perturbation,46.15444494945476,2725.4819679139287,dwp_incremental,181020.1424351088,,,,joint,178248.50602224586,4.135348320007324,,0.0594033999987004,3,optimal,2771.636412863384,-0.8854669249775875,1.2728753796017447,joint,
0.3251057999987097,0.03,1.3060668999987683,coefficient_perturbation,528.2802868386306,3276.3345990804773,chp,186404.05218180356,64725.0,466042.0,19335.0,joint,182599.43733351197,1.22317799999837,0.0,0.0828889000003982,4,optimal,3804.614885919108,1.533855037271097,39.01689536940553,joint,
0.5284078121185303,0.03,5.292061334452228,coefficient_perturbation,528.2840502289339,3276.330816194014,dwp_incremental,186404.05218180356,,,,joint,182599.43731538043,5.238410234451294,,0.053651100000934,4,optimal,3804.614866422948,1.5338550271891096,39.016894657034975,joint,
0.2619709999999031,0.03,1.250305199999275,coefficient_perturbation,78.32210772952295,2785.0745447516674,chp,186248.1512146523,66338.0,480041.0,19823.0,joint,183384.75458009128,1.1599820999999793,0.0,0.0903230999992956,5,optimal,2863.3966524811904,1.9705282748058661,4.625704512776559,joint,
