build_time,delta,end_to_end_time,experiment,ftr_component,gen_uplift,method,milp_obj,n_constraints,n_nonzeros,n_variables,parameter_family,pricing_obj,pricing_time,primal_violation,response_time,schedule_change_ratio,seed,status,total_uplift,objective_change_pct,uplift_change_pct
0.4176399707794189,0.01,4.184286709991284,family_sensitivity,14.396567040723411,2567.5753812624293,dwp_incremental,182712.41543645744,,,,cost,180130.44348815377,4.124645709991455,,0.0596409999998286,0.0,1,optimal,2581.9719483031527,0.16097860981177659,-5.657278082880557
0.2332946000005904,0.01,0.9902009000015825,family_sensitivity,20.813898225423443,2847.2527825756474,chp,182214.32370853252,64725.0,466042.0,19335.0,cost,179346.25703058817,0.9248714000004838,0.0,0.0653295000010985,0.0,2,optimal,2868.066680801071,-0.275065855972811,4.796342765998915
0.437802791595459,0.01,4.689213668430966,family_sensitivity,20.813898089026083,2847.25278234346,dwp_incremental,182214.32370853252,,,,cost,179346.25702810043,4.628803968429565,,0.0604097000014007,0.0,2,optimal,2868.0666804324865,-0.27506585735610967,4.796342752531197
0.2359080999995058,0.01,0.941345100000035,family_sensitivity,79.06789702216517,2606.762881471906,chp,181578.85152908167,64725.0,466042.0,19335.0,cost,178893.0207527157,0.8808946999997715,0.0,0.0604504000002634,0.0,3,optimal,2685.830778494071,-0.5270864930960413,-1.8623783196284731
0.4761853218078613,0.01,4.6285784692299785,family_sensitivity,79.06789672686224,2606.762880211062,dwp_incremental,181578.85152908167,,,,cost,178893.0207521448,4.563183069229126,,0.0653954000008525,0.0,3,optimal,2685.8307769379244,-0.5270864934134889,-1.8623783764885504
0.2294744000009814,0.01,1.0137748000015565,family_sensitivity,16.105359132532676,2596.378058525316,chp,183187.87204871397,64725.0,466042.0,19335.0,cost,180575.3886309936,0.9493501000015384,0.0,0.0644247000000177,0.0,4,optimal,2612.483417657849,0.40838898682253927,-4.542418926295004
0.4086322784423828,0.01,4.751640259913984,family_sensitivity,16.105359132019714,2596.378058526199,dwp_incremental,183187.87204871397,,,,cost,180575.38863105536,4.692631959915161,,0.0590082999988226,0.0,4,optimal,2612.4834176582185,0.4083889868568798,-4.542418926281495
0.2384131999988312,0.01,1.1822903999982373,family_sensitivity,18.630061232500616,2900.244125189036,chp,183305.49717513984,64725.0,466042.0,19335.0,cost,180386.6230259472,1.1114860999987286,0.0,0.0708042999995086,0.0,5,optimal,2918.8741864215367,0.3034264532096942,6.652799176071147
0.3640985488891601,0.01,4.732111561157581,family_sensitivity,18.630036049006375,2900.244116665209,dwp_incremental,183305.49717513984,,,,cost,180386.6230224243,4.674097061157227,,0.058014500000354,0.0,5,optimal,2918.874152714215,0.30342645125079526,6.652797944438686
0.2347743000009359,0.001,1.1014169999998558,family_sensitivity,17.20226757574011,2721.417502677545,chp,182554.19433655695,64725.0,466042.0,19335.0,demand,179815.57457094482,1.0353484999996,0.0,0.0660685000002558,0.0,1,optimal,2738.6197702532854,-0.01410328234785922,0.0664796499934031
0.4234097003936767,0.001,4.472779517029267,family_sensitivity,17.20226757788753,2721.4175026252547,dwp_incremental,182554.19433655695,,,,demand,179815.57456635372,4.411406517028809,,0.0613730000004579,0.0,1,optimal,2738.6197702031423,-0.014103284900726328,0.0664796481612208
0.2355860000006941,0.001,1.0194422000004124,family_sensitivity,17.398755700578405,2725.820808921369,chp,182565.4462577626,64725.0,466042.0,19335.0,demand,179822.2267050846,0.9569814000005864,0.0,0.0624607999998261,0.0,2,optimal,2743.219564621948,-0.010404383636554767,0.23455162354209022
0.3865208625793457,0.001,4.768079180566929,family_sensitivity,17.39875558866619,2725.820808757556,dwp_incremental,182565.4462577626,,,,demand,179822.2266934158,4.706520080566406,,0.0615591000005224,0.0,2,optimal,2743.219564346222,-0.010404390124956463,0.23455161346733078
0.241155499999877,0.001,0.9984707000003256,family_sensitivity,17.340740262938578,2716.7432592432124,chp,182562.22830538495,64725.0,466042.0,19335.0,demand,179828.14439082998,0.9347985000003972,0.0,0.0636721999999281,0.0,3,optimal,2734.083999506151,-0.0071138726941293124,-0.09925296323577164
